word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal
press,0.0,206,0,1.0,0.0,5.24,2.74
urged,0.0,82,0,1.0,0.0,5.1,5.47
venture,0.0,50,0,1.0,0.0,5.21,5.45
presidential,0.0,117,0,1.0,0.0,4.95,3.88
president,0.0,259,0,1.0,0.0,5.35,5.05
petrodollar,0.0,18,0,1.0,0.0,,
swiss,0.0,73,0,1.0,0.0,,
wait,0.0,6,0,1.0,0.0,4.45,3.37
northwest,0.0,54,0,1.0,0.0,5.85,2.0
williams,0.0,113,0,1.0,0.0,,
notification,0.0,111,0,1.0,0.0,5.3,4.37
willing,0.0,16,0,1.0,0.0,6.71,2.6
willingness,0.0,104,0,1.0,0.0,6.43,4.21
notice,0.0,43,0,1.0,0.0,5.88,3.3
nothing,0.0,89,0,1.0,0.0,,
noted,0.0,395,0,1.0,0.0,5.78,3.25
note,0.0,228,0,1.0,0.0,5.78,3.25
wilson,0.0,80,0,1.0,0.0,,
nosedive,0.0,42,0,1.0,0.0,,
norwegian,0.0,54,0,1.0,0.0,,
wiped,0.0,107,0,1.0,0.0,4.58,3.67
wis,0.0,110,0,1.0,0.0,,
next,0.0,299,0,1.0,0.0,,
northern,0.0,89,0,1.0,0.0,5.65,3.12
normally,0.0,21,0,1.0,0.0,,
normal,0.0,18,0,1.0,0.0,6.11,2.3
wisdom,0.0,20,0,1.0,0.0,7.79,4.26
nominee,0.0,104,0,1.0,0.0,5.52,3.95
nominal,0.0,1,0,1.0,0.0,5.15,3.75
wish,0.0,68,0,1.0,0.0,7.21,3.32
withdrawal,0.0,10,0,1.0,0.0,4.45,4.45
nine,0.0,543,0,1.0,0.0,5.1,3.39
within,0.0,185,0,1.0,0.0,,
without,0.0,212,0,1.0,0.0,,
night,0.0,67,0,1.0,0.0,6.7,3.21
notificaton,0.0,111,0,1.0,0.0,,
notifying,0.0,110,0,1.0,0.0,4.89,3.05
november,0.0,166,0,1.0,0.0,,
william,0.0,109,0,1.0,0.0,,
offset,0.0,104,0,1.0,0.0,4.68,4.11
whether,0.0,216,0,1.3055555555555556,0.0,,
officially,0.0,14,0,1.0,0.0,,
offices,0.0,104,0,1.0,0.0,4.6,3.15
officers,0.0,54,0,1.0,0.0,5.05,4.11
officer,0.0,106,0,1.0,0.0,5.05,4.11
office,0.0,7,0,1.0,0.0,4.6,3.15
offers,0.0,94,0,1.0,0.0,5.94,3.42
whites,0.0,16,0,1.0,0.0,6.18,3.26
october,0.0,230,0,1.0,0.0,,
whole,0.0,44,0,1.0,0.0,6.0,3.47
octane,0.0,100,0,1.0,0.0,,
occur,0.0,67,0,1.0,0.0,6.4,3.39
wholly,0.0,100,0,1.0,0.0,,
obvious,0.0,77,0,1.0,0.0,5.05,3.65
obstacle,0.0,73,0,1.0,0.0,4.3,5.37
objections,0.0,86,0,1.0,0.0,3.84,4.68
objection,0.0,11,0,1.0,0.0,3.84,4.68
nza,0.0,31,0,1.0,0.0,,
nv,0.0,94,0,1.0,0.0,,
nursing,0.0,53,0,1.0,0.0,6.5,3.31
whose,0.0,285,0,1.0,0.0,,
widened,0.0,111,0,1.0,0.0,5.0,3.39
widens,0.0,113,0,1.0,0.0,5.0,3.39
nstc,0.0,113,0,1.0,0.0,,
wmc,0.0,34,0,2.0294117647058822,0.0,,
newspapers,0.0,38,0,1.0,0.0,5.05,2.53
wet,0.0,77,0,1.0,0.0,5.55,5.0
mountain,0.0,102,0,1.0,0.0,6.65,4.17
myfra,0.0,8,0,1.0,0.0,,
mutsuki,0.0,43,0,1.0,0.0,,
must,0.0,281,0,1.0,0.0,5.35,4.0
murtha,0.0,3,0,1.0,0.0,,
mths,0.0,111,0,1.0,0.0,,
yasuhiro,0.0,103,0,1.0,0.0,,
mt,0.0,14,0,1.0,0.0,,
mr,0.0,97,0,1.0,0.0,,
moves,0.0,339,0,1.0589970501474926,0.0,5.16,4.16
movements,0.0,99,0,1.696969696969697,0.0,6.32,4.0
movement,0.0,161,0,1.0,0.0,6.32,4.0
mounting,0.0,1,0,1.0,0.0,5.53,4.65
motor,0.0,50,0,1.0,0.0,5.9,5.35
newspaper,0.0,204,0,1.0,0.0,5.05,2.53
motives,0.0,56,0,1.0,0.0,5.16,4.7
yet,0.0,28,0,1.0,0.0,,
yeutter,0.0,101,0,1.0,0.0,,
yielding,0.0,83,0,1.0,0.0,5.4,3.95
mostly,0.0,101,0,1.0,0.0,,
moslem,0.0,107,0,1.0,0.0,,
morning,0.0,39,0,1.0,0.0,6.6,3.84
morgan,0.0,20,0,1.0,0.0,,
montedison,0.0,90,0,1.0,0.0,,
z,0.0,87,0,1.0,0.0,,
zealand,0.0,20,0,1.0,0.0,,
moni,0.0,90,0,1.0,0.0,,
myrtle,0.0,1,0,1.0,0.0,,
wrong,0.0,6,0,1.0,0.0,2.9,5.58
worth,0.0,92,0,1.0,0.0,,
nakasone,0.0,102,0,1.0,0.0,,
newsletter,0.0,99,0,1.0,0.0,5.15,3.44
newcastle,0.0,169,0,1.0,0.0,,
wmng,0.0,35,0,1.0,0.0,,
network,0.0,29,0,1.9310344827586208,0.0,4.79,4.45
worked,0.0,68,0,1.0,0.0,4.95,4.47
workforce,0.0,60,0,1.0,0.0,,
neptunia,0.0,199,0,1.0,0.0,,
neoy,0.0,84,0,1.0,0.0,,
nendick,0.0,94,0,1.0,0.0,,
neighbourhood,0.0,43,0,1.0,0.0,,
working,0.0,19,0,1.0,0.0,4.95,4.47
negative,0.0,134,0,1.0,0.0,2.6,5.11
needs,0.0,41,0,1.0,0.0,5.6,3.79
works,0.0,209,0,1.0,0.0,4.95,4.47
needed,0.0,182,0,1.0,0.0,5.6,3.79
need,0.0,227,0,1.0,0.0,5.6,3.79
necessary,0.0,8,0,1.0,0.0,5.47,3.4
near,0.0,98,0,1.0,0.0,,
world,0.0,593,0,1.0,0.0,6.42,4.44
nations,0.0,10,0,1.0,0.0,5.74,4.38
natg,0.0,41,0,1.0,0.0,,
naphtha,0.0,63,0,1.0,0.0,,
named,0.0,213,0,1.0,0.0,5.62,2.58
name,0.0,126,0,1.0,0.0,5.62,2.58
worried,0.0,16,0,1.0,0.0,3.15,5.42
offsetting,0.0,88,0,1.0,0.0,,
ohio,0.0,8,0,1.0,0.0,,
peso,0.0,37,0,1.0,0.0,,
park,0.0,80,0,1.0,0.0,6.94,2.63
paxar,0.0,32,0,2.21875,0.0,,
paul,0.0,64,0,1.0,0.0,,
patient,0.0,17,0,1.0,0.0,6.65,2.55
past,0.0,197,0,1.0,0.0,5.2,4.47
pass,0.0,68,0,1.0,0.0,5.95,3.74
party,0.0,178,0,1.1910112359550562,0.0,7.34,6.24
partnership,0.0,4,0,1.0,0.0,6.5,3.65
partly,0.0,168,0,1.0,0.0,,
particularly,0.0,330,0,1.0,0.0,,
participation,0.0,104,0,1.0,0.0,6.06,3.88
part,0.0,428,0,1.0,0.0,4.72,2.93
parliament,0.0,101,0,1.0,0.0,5.05,2.85
push,0.0,52,0,1.0,0.0,5.24,4.37
packaging,0.0,40,0,1.0,0.0,5.15,3.29
parity,0.0,9,0,1.0,0.0,,
paramus,0.0,41,0,1.0,0.0,,
par,0.0,41,0,2.0,0.0,4.85,3.0
watch,0.0,72,0,1.0,0.0,5.69,3.23
panel,0.0,200,0,1.04,0.0,4.8,3.26
watered,0.0,7,0,1.0,0.0,6.97,3.83
pall,0.0,74,0,1.0,0.0,,
paks,0.0,20,0,1.0,0.0,,
paid,0.0,133,0,1.6165413533834587,0.0,6.2,4.68
paian,0.0,109,0,1.0,0.0,,
pacts,0.0,76,0,1.0,0.0,5.21,3.75
waves,0.0,44,0,1.0,0.0,6.45,4.15
payable,0.0,41,0,1.0,0.0,6.75,4.1
warns,0.0,48,0,1.0,0.0,4.75,5.15
warning,0.0,19,0,1.0,0.0,3.53,6.25
paying,0.0,93,0,1.0,0.0,6.2,4.68
persuading,0.0,170,0,1.0,0.0,5.65,3.16
persuade,0.0,113,0,1.0,0.0,5.65,3.16
personnel,0.0,1,0,1.0,0.0,5.45,3.72
wales,0.0,196,0,1.0,0.0,,
walk,0.0,79,0,1.0,0.0,6.85,3.26
wall,0.0,30,0,1.0,0.0,5.22,2.8
permit,0.0,98,0,1.0,0.0,5.35,3.68
permanent,0.0,49,0,1.0,0.0,5.21,3.84
perhaps,0.0,15,0,1.0,0.0,,
perfume,0.0,103,0,1.0,0.0,6.55,4.05
walls,0.0,35,0,1.0,0.0,5.22,2.8
performance,0.0,112,0,1.0,0.0,6.2,5.5
percentage,0.0,176,0,1.0,0.0,4.8,2.58
per,0.0,590,0,1.0,0.0,,
pepper,0.0,111,0,1.0,0.0,5.45,4.21
people,0.0,247,0,1.0850202429149798,0.0,5.79,3.83
pension,0.0,18,0,1.0,0.0,6.4,3.0
peanuts,0.0,157,0,1.0,0.0,5.7,3.89
peaks,0.0,102,0,1.0,0.0,6.0,3.63
wants,0.0,43,0,1.0,0.0,5.9,5.37
peak,0.0,21,0,1.0,0.0,6.0,3.63
war,0.0,84,0,1.0,0.0,2.23,6.45
pcgg,0.0,117,0,1.0,0.0,,
payout,0.0,50,0,1.0,0.0,6.6,6.0
warburg,0.0,116,0,1.0,0.0,,
pact,0.0,121,0,1.1983471074380165,0.0,5.21,3.75
packaged,0.0,102,0,1.0,0.0,5.17,4.5
oilseed,0.0,104,0,1.0,0.0,,
order,0.0,305,0,1.0,0.0,5.8,3.26
outcry,0.0,109,0,1.0,0.0,,
outcome,0.0,132,0,1.0,0.0,5.65,4.05
ounces,0.0,112,0,1.0,0.0,5.65,3.25
otto,0.0,121,0,1.0,0.0,,
others,0.0,29,0,1.0,0.0,5.45,3.16
welcomed,0.0,4,0,1.0,0.0,7.5,3.84
osaka,0.0,9,0,1.0,0.0,,
origins,0.0,25,0,1.0,0.0,5.1,3.21
origin,0.0,39,0,1.0,0.0,5.1,3.21
ore,0.0,66,0,1.0,0.0,5.67,3.05
ordinaries,0.0,13,0,1.0,0.0,5.05,3.05
orders,0.0,101,0,1.0,0.0,5.8,3.26
optimistic,0.0,73,0,1.0,0.0,7.71,4.24
package,0.0,270,0,1.2407407407407407,0.0,5.17,4.5
optimism,0.0,52,0,1.0,0.0,7.21,5.28
opportunity,0.0,105,0,1.0,0.0,7.21,5.5
opportunities,0.0,84,0,1.0,0.0,7.21,5.5
operators,0.0,102,0,1.0,0.0,4.84,2.29
went,0.0,303,0,1.0,0.0,6.3,4.79
operation,0.0,36,0,1.0,0.0,2.83,5.9
operating,0.0,319,0,1.0,0.0,5.26,4.5
operate,0.0,109,0,1.0,0.0,5.26,4.5
opens,0.0,89,0,1.0,0.0,6.1,4.16
opened,0.0,1,0,1.0,0.0,6.1,4.16
opec,0.0,126,0,1.5476190476190477,0.0,,
old,0.0,38,0,1.0,0.0,2.95,4.11
outflow,0.0,114,0,1.0,0.0,,
outflows,0.0,88,0,1.0,0.0,,
outgoing,0.0,50,0,1.0,0.0,6.6,5.75
outlined,0.0,105,0,1.0,0.0,5.1,2.53
pacific,0.0,55,0,1.0,0.0,,
pace,0.0,43,0,1.0,0.0,5.0,2.79
p,0.0,21,0,1.0,0.0,,
wayne,0.0,35,0,1.0,0.0,,
weak,0.0,85,0,1.0,0.0,2.85,4.9
ownership,0.0,143,0,1.0,0.0,5.85,4.68
owners,0.0,105,0,1.0,0.0,6.35,4.61
weaker,0.0,55,0,1.0,0.0,2.85,4.9
owed,0.0,3,0,1.0,0.0,3.22,4.75
overstressed,0.0,96,0,1.0,0.0,,
overshoot,0.0,1,0,1.0,0.0,,
wearhouse,0.0,42,0,1.0,0.0,,
overseas,0.0,146,0,1.0,0.0,,
weekly,0.0,3,0,1.0,0.0,5.43,2.8
weeks,0.0,334,0,1.0,0.0,5.45,3.0
overdue,0.0,83,0,1.0,0.0,3.39,4.33
overall,0.0,106,0,1.0,0.0,5.0,3.42
outweighed,0.0,26,0,1.0,0.0,,
outstanding,0.0,217,0,1.0,0.0,7.1,4.11
outside,0.0,88,0,1.0,0.0,,
weight,0.0,23,0,1.0,0.0,3.85,4.05
outright,0.0,57,0,1.0,0.0,,
weighted,0.0,45,0,1.0,0.0,3.85,4.05
outlines,0.0,110,0,1.0,0.0,5.1,2.53
welcome,0.0,92,0,1.0,0.0,7.5,3.84
pursuing,0.0,113,0,1.0,0.0,5.37,4.58
ready,0.0,94,0,1.0,0.0,6.95,3.84
pushed,0.0,73,0,1.0,0.0,5.24,4.37
situation,0.0,216,0,1.0,0.0,5.24,4.0
slump,0.0,99,0,1.0,0.0,3.95,4.15
slowly,0.0,107,0,1.0,0.0,,
slowing,0.0,44,0,1.0,0.0,4.02,2.66
sloshing,0.0,8,0,1.0,0.0,,
slightly,0.0,64,0,1.0,0.0,,
timing,0.0,41,0,1.0,0.0,5.68,3.21
slight,0.0,17,0,1.0,0.0,4.6,3.7
slackens,0.0,64,0,1.0,0.0,,
sized,0.0,22,0,1.0,0.0,,
size,0.0,68,0,1.0,0.0,5.61,3.05
sixth,0.0,8,0,3.0,0.0,,
six,0.0,200,0,1.23,0.0,4.85,3.31
tissue,0.0,55,0,1.0,0.0,5.3,2.85
single,0.0,93,0,1.0,0.0,5.41,4.0
times,0.0,95,0,1.0,0.0,5.8,3.32
tobacco,0.0,111,0,1.0,0.0,3.5,5.11
singapore,0.0,22,0,1.0,0.0,,
simon,0.0,121,0,1.0,0.0,,
together,0.0,97,0,1.0,0.0,,
signs,0.0,42,0,1.0,0.0,5.15,3.0
toiletry,0.0,91,0,1.0,0.0,,
significant,0.0,144,0,1.0,0.0,6.65,5.0
significance,0.0,53,0,1.0,0.0,6.3,3.95
signed,0.0,101,0,1.0,0.0,5.15,3.0
side,0.0,20,0,1.0,0.0,5.25,3.37
tokyo,0.0,79,0,1.0,0.0,,
shrank,0.0,59,0,1.0,0.0,3.95,3.35
shown,0.0,52,0,1.0,0.0,6.1,4.16
sm,0.0,54,0,1.0,0.0,,
small,0.0,65,0,1.0,0.0,5.58,3.37
spain,0.0,96,0,1.0,0.0,,
solve,0.0,103,0,1.0,0.0,6.53,4.89
thirds,0.0,8,0,1.0,0.0,5.05,2.53
sowing,0.0,44,0,1.0,0.0,5.2,3.65
threat,0.0,16,0,1.0,0.0,2.85,6.89
threatened,0.0,143,0,1.0,0.0,2.6,5.89
southern,0.0,42,0,1.0,0.0,5.65,2.74
threatens,0.0,38,0,1.0,0.0,2.6,5.89
throughout,0.0,94,0,1.0,0.0,,
sought,0.0,33,0,1.5757575757575757,0.0,6.37,3.84
thus,0.0,14,0,1.0,0.0,,
soriano,0.0,122,0,1.0,0.0,,
soon,0.0,176,0,1.0,0.0,,
sometime,0.0,116,0,1.0,0.0,,
something,0.0,101,0,1.0,0.0,,
solid,0.0,104,0,1.0,0.0,5.78,2.65
smaller,0.0,331,0,1.0,0.0,5.58,3.37
soliciation,0.0,103,0,1.0,0.0,,
sole,0.0,23,0,1.0,0.0,4.75,3.8
tiered,0.0,96,0,1.0,0.0,,
soil,0.0,48,0,1.0,0.0,5.21,2.63
sogo,0.0,35,0,1.4285714285714286,0.0,,
soft,0.0,62,0,1.0,0.0,7.13,2.65
tightening,0.0,14,0,1.0,0.0,4.95,5.22
tightness,0.0,35,0,1.0,0.0,,
tile,0.0,19,0,1.0,0.0,5.15,2.83
timber,0.0,165,0,1.0,0.0,4.9,3.63
smithson,0.0,20,0,1.0,0.0,,
smith,0.0,197,0,1.0,0.0,,
time,0.0,424,0,1.0,0.0,5.47,2.73
tolerated,0.0,67,0,1.0,0.0,6.26,3.71
show,0.0,77,0,1.0,0.0,6.1,4.16
shortly,0.0,134,0,1.0,0.0,,
sentiment,0.0,46,0,1.0,0.0,6.17,3.31
total,0.0,487,0,1.0,0.0,5.4,4.25
totaled,0.0,82,0,1.0,0.0,5.4,4.25
totalled,0.0,197,0,1.0,0.0,,
serves,0.0,17,0,1.0,0.0,5.45,3.7
seriousness,0.0,16,0,1.0,0.0,4.45,3.79
seriously,0.0,59,0,1.0,0.0,,
serious,0.0,199,0,1.1809045226130652,0.0,5.87,4.0
series,0.0,30,0,1.0,0.0,5.11,3.68
september,0.0,149,0,1.0,0.0,,
separates,0.0,31,0,1.0,0.0,4.0,4.05
separate,0.0,173,0,1.0,0.0,4.0,4.05
sep,0.0,21,0,1.0,0.0,,
seoul,0.0,51,0,1.0,0.0,,
sentence,0.0,116,0,1.0,0.0,5.0,3.05
shortfall,0.0,15,0,1.0,0.0,,
sent,0.0,101,0,1.0,0.0,6.1,3.32
sense,0.0,92,0,1.0,0.0,6.1,3.67
senior,0.0,171,0,1.1403508771929824,0.0,4.79,3.53
senate,0.0,188,0,1.0,0.0,3.45,3.78
totalling,0.0,34,0,1.0,0.0,,
semi,0.0,121,0,1.0,0.0,5.4,3.68
sells,0.0,97,0,1.0,0.0,5.55,4.16
selling,0.0,209,0,1.0,0.0,5.55,4.16
selected,0.0,100,0,1.0,0.0,6.0,3.79
tourism,0.0,27,0,1.0,0.0,5.35,3.76
sees,0.0,377,0,1.0,0.0,6.2,3.79
seen,0.0,121,0,1.0,0.0,6.2,3.79
seemed,0.0,5,0,1.0,0.0,5.5,3.26
top,0.0,247,0,1.0,0.0,5.8,4.42
session,0.0,40,0,1.55,0.0,5.1,3.3
set,0.0,83,0,1.0,0.0,5.3,3.16
setting,0.0,26,0,1.0,0.0,5.3,3.16
shortage,0.0,323,0,1.0,0.0,3.63,4.06
short,0.0,359,0,1.0612813370473537,0.0,5.59,2.6
ships,0.0,182,0,1.0,0.0,6.2,3.68
shipments,0.0,44,0,1.0,0.0,5.26,3.6
shipment,0.0,51,0,1.0,0.0,5.26,3.6
tolerating,0.0,110,0,1.0,0.0,6.26,3.71
ship,0.0,202,0,1.0,0.0,6.2,3.68
shintaro,0.0,78,0,1.0,0.0,,
shimbun,0.0,200,0,1.0,0.0,,
shift,0.0,77,0,1.0,0.0,4.95,4.0
shield,0.0,102,0,1.0,0.0,5.76,3.76
sheikh,0.0,87,0,1.0,0.0,5.15,4.53
tom,0.0,2,0,1.0,0.0,,
sheen,0.0,65,0,1.0,0.0,,
tomato,0.0,158,0,1.0,0.0,6.06,3.35
sharp,0.0,153,0,1.0,0.0,5.45,5.83
tomorrow,0.0,148,0,1.364864864864865,0.0,,
tonnage,0.0,149,0,1.0,0.0,,
shareholder,0.0,24,0,1.0,0.0,4.5,3.0
shared,0.0,5,0,1.0,0.0,6.47,3.11
shape,0.0,32,0,1.0,0.0,5.55,3.6
severe,0.0,80,0,1.0,0.0,3.15,5.63
took,0.0,97,0,1.0,0.0,4.75,4.68
seventh,0.0,8,0,1.0,0.0,,
settlement,0.0,87,0,1.0114942528735633,0.0,5.84,3.42
settled,0.0,58,0,1.0,0.0,5.47,3.4
settle,0.0,85,0,1.0,0.0,5.47,3.4
spa,0.0,90,0,1.5888888888888888,0.0,7.3,3.47
third,0.0,146,0,1.0,0.0,5.05,2.53
upper,0.0,103,0,1.0,0.0,5.7,3.65
sub,0.0,48,0,1.0,0.0,5.0,3.42
suitable,0.0,103,0,1.0,0.0,5.7,3.0
target,0.0,276,0,1.0,0.0,5.11,5.35
targeted,0.0,168,0,1.0,0.0,5.11,5.35
suiker,0.0,56,0,1.0,0.0,,
targeting,0.0,88,0,1.0,0.0,5.11,5.35
sudden,0.0,43,0,1.0,0.0,,
successfully,0.0,67,0,1.0,0.0,,
substantially,0.0,2,0,1.0,0.0,,
subsidy,0.0,2,0,1.0,0.0,,
subroto,0.0,8,0,2.875,0.0,,
submit,0.0,75,0,1.0,0.0,3.95,4.16
subject,0.0,86,0,1.0,0.0,5.32,4.2
taxes,0.0,12,0,1.0,0.0,3.05,4.63
study,0.0,219,0,1.6940639269406392,0.0,5.65,2.53
sumatran,0.0,111,0,1.0,0.0,,
tcjc,0.0,14,0,1.0,0.0,,
stubborn,0.0,108,0,1.0,0.0,3.63,4.25
struggling,0.0,9,0,1.0,0.0,3.05,5.89
structural,0.0,106,0,1.0,0.0,5.6,3.58
stronger,0.0,96,0,1.0,0.0,6.8,5.39
team,0.0,237,0,1.0,0.0,5.95,3.42
teams,0.0,102,0,1.0,0.0,5.95,3.42
technology,0.0,111,0,1.0,0.0,5.53,4.16
telcom,0.0,100,0,1.0,0.0,,
stressed,0.0,66,0,1.0,0.0,1.85,4.95
strengthen,0.0,110,0,1.0,0.0,7.0,4.63
street,0.0,29,0,1.0,0.0,5.12,3.6
telephone,0.0,143,0,1.0,0.0,5.74,4.3
taking,0.0,472,0,1.0,0.0,4.75,4.68
summer,0.0,175,0,1.0,0.0,7.65,5.4
speaking,0.0,108,0,1.0,0.0,6.0,4.11
supports,0.0,8,0,1.0,0.0,6.83,3.05
swell,0.0,43,0,1.0,0.0,5.05,4.65
swedish,0.0,10,0,1.6,0.0,,
sustained,0.0,62,0,1.0,0.0,,
suspension,0.0,95,0,1.0,0.0,4.35,4.56
suspended,0.0,63,0,1.0,0.0,4.05,4.19
suspend,0.0,111,0,1.0,0.0,4.05,4.19
sydney,0.0,203,0,1.0,0.0,,
suspected,0.0,46,0,1.0,0.0,2.29,4.7
susbidiaries,0.0,109,0,1.0,0.0,,
survey,0.0,101,0,1.0,0.0,5.55,3.6
surprise,0.0,94,0,1.0,0.0,7.72,6.55
surpluses,0.0,4,0,1.0,0.0,5.94,4.17
system,0.0,277,0,1.0,0.0,5.7,3.47
supported,0.0,13,0,1.0,0.0,6.83,3.05
sums,0.0,5,0,1.0,0.0,5.71,2.95
support,0.0,9,0,1.8888888888888888,0.0,6.83,3.05
supplying,0.0,109,0,1.0,0.0,5.11,3.41
table,0.0,48,0,1.0,0.0,5.64,3.03
supplies,0.0,210,0,1.0,0.0,5.11,3.41
suppliers,0.0,69,0,1.0,0.0,4.7,3.65
supplier,0.0,92,0,1.4782608695652173,0.0,4.7,3.65
supplementary,0.0,105,0,1.0,0.0,,
taiwan,0.0,195,0,1.441025641025641,0.0,,
super,0.0,8,0,1.0,0.0,7.0,4.05
taiwanese,0.0,25,0,1.0,0.0,,
taken,0.0,384,0,1.0,0.0,4.75,4.68
sunday,0.0,38,0,1.0,0.0,,
takes,0.0,145,0,1.0,0.0,4.75,4.68
tell,0.0,36,0,1.0,0.0,5.35,3.53
stream,0.0,101,0,1.0,0.0,7.15,4.32
strategy,0.0,104,0,1.0,0.0,5.95,4.19
stabilise,0.0,91,0,1.0,0.0,,
star,0.0,32,0,1.0,0.0,7.32,6.22
standing,0.0,93,0,1.0,0.0,5.35,2.95
therefore,0.0,16,0,1.0,0.0,,
thermo,0.0,25,0,1.0,0.0,,
stance,0.0,85,0,1.0,0.0,5.9,2.9
stake,0.0,201,0,1.0,0.0,4.89,3.56
stagnating,0.0,103,0,1.0,0.0,,
things,0.0,3,0,1.0,0.0,5.6,3.21
stage,0.0,104,0,1.0,0.0,5.76,3.85
stable,0.0,127,0,1.0,0.0,5.2,2.88
stabilizing,0.0,103,0,1.0,0.0,6.05,3.74
stabilize,0.0,3,0,1.0,0.0,6.05,3.74
stability,0.0,6,0,1.0,0.0,6.32,2.8
sri,0.0,81,0,1.0,0.0,,
strategies,0.0,3,0,1.0,0.0,5.95,4.19
squeeze,0.0,116,0,1.0,0.0,4.85,4.1
spring,0.0,181,0,1.0,0.0,7.77,4.95
spree,0.0,29,0,1.0,0.0,5.95,5.33
spotlight,0.0,145,0,1.0,0.0,5.63,5.05
spokesmen,0.0,12,0,1.0,0.0,4.9,2.89
split,0.0,41,0,3.731707317073171,0.0,4.55,5.55
spelled,0.0,57,0,1.0,0.0,6.45,4.15
spell,0.0,80,0,1.0,0.0,6.45,4.15
speed,0.0,71,0,1.0,0.0,7.05,6.8
speech,0.0,67,0,1.0,0.0,5.58,4.1
think,0.0,143,0,1.0,0.0,6.95,3.5
speculative,0.0,37,0,1.0,0.0,,
special,0.0,35,0,1.0,0.0,7.45,3.42
textile,0.0,67,0,1.0,0.0,4.8,3.21
tetra,0.0,100,0,1.0,0.0,,
starting,0.0,35,0,1.0,0.0,6.55,5.05
starts,0.0,1,0,1.0,0.0,6.55,5.05
strategic,0.0,90,0,1.0,0.0,6.55,4.43
telling,0.0,105,0,1.0,0.0,5.35,3.53
stopped,0.0,81,0,1.0,0.0,4.65,3.68
stop,0.0,192,0,1.0,0.0,4.65,3.68
stood,0.0,105,0,1.0,0.0,5.35,2.95
temporary,0.0,106,0,1.0,0.0,4.45,3.26
stockholders,0.0,177,0,1.152542372881356,0.0,4.9,3.82
tendering,0.0,43,0,1.0,0.0,6.63,3.11
stimulation,0.0,109,0,1.0,0.0,5.35,5.35
stimulate,0.0,105,0,1.0,0.0,7.55,5.82
stick,0.0,12,0,1.0,0.0,5.1,3.95
tennis,0.0,102,0,1.0,0.0,5.33,3.79
sterling,0.0,4,0,1.0,0.0,5.89,5.32
steps,0.0,395,0,1.0,0.0,4.95,2.82
stepped,0.0,103,0,1.0,0.0,5.6,3.47
steering,0.0,79,0,1.9113924050632911,0.0,4.9,2.95
steelmaking,0.0,106,0,1.0,0.0,,
territory,0.0,25,0,1.0,0.0,5.3,4.21
steagall,0.0,30,0,1.0,0.0,,
steady,0.0,48,0,1.1666666666666667,0.0,6.55,2.59
steadier,0.0,114,0,1.0,0.0,6.55,2.59
stch,0.0,113,0,1.0,0.0,,
tertiary,0.0,104,0,1.0,0.0,,
status,0.0,50,0,1.0,0.0,4.84,3.5
statistics,0.0,22,0,1.0,0.0,4.55,4.58
state,0.0,472,0,1.0148305084745763,0.0,5.7,3.42
startup,0.0,105,0,1.0,0.0,,
seeks,0.0,89,0,1.0,0.0,6.37,3.84
seek,0.0,101,0,1.0,0.0,6.37,3.84
towards,0.0,122,0,1.0,0.0,,
referred,0.0,102,0,1.0,0.0,5.15,4.25
regret,0.0,103,0,1.0,0.0,3.1,4.9
registering,0.0,113,0,1.0,0.0,5.5,3.24
registered,0.0,24,0,1.0,0.0,5.5,3.24
understanding,0.0,100,0,1.0,0.0,7.1,3.6
regent,0.0,32,0,1.0,0.0,,
regain,0.0,10,0,1.0,0.0,6.42,3.25
refute,0.0,101,0,1.0,0.0,4.25,4.53
reform,0.0,193,0,1.0,0.0,5.2,4.68
reflected,0.0,103,0,1.0,0.0,6.05,3.0
reflect,0.0,104,0,1.0,0.0,6.05,3.0
refining,0.0,211,0,1.0,0.0,5.29,3.78
refined,0.0,195,0,1.0,0.0,6.0,3.85
undertook,0.0,86,0,1.0,0.0,4.05,3.81
referral,0.0,93,0,1.0,0.0,5.5,4.11
regulated,0.0,38,0,1.0,0.0,5.25,4.21
redundancy,0.0,11,0,1.0,0.0,3.9,3.1
undervalued,0.0,26,0,1.0,0.0,,
reductions,0.0,33,0,1.0,0.0,5.0,3.24
reduction,0.0,98,0,1.0,0.0,5.0,3.24
reducing,0.0,34,0,1.0,0.0,5.1,3.6
undeveloped,0.0,107,0,1.0,0.0,,
reduce,0.0,483,0,1.2111801242236024,0.0,5.1,3.6
undisclosed,0.0,34,0,1.0,0.0,,
redirect,0.0,95,0,1.0,0.0,4.11,3.06
recovery,0.0,101,0,1.0,0.0,6.45,4.47
recovered,0.0,65,0,1.0,0.0,6.45,4.33
recording,0.0,90,0,1.0,0.0,5.22,3.81
unemployment,0.0,10,0,1.7,0.0,2.45,5.75
regular,0.0,41,0,1.0,0.0,5.9,3.65
undermine,0.0,111,0,1.0,0.0,2.89,4.59
town,0.0,32,0,1.0,0.0,5.65,3.63
undergoing,0.0,79,0,1.0,0.0,3.9,4.16
representatives,0.0,89,0,1.0,0.0,5.0,3.6
represent,0.0,105,0,1.0,0.0,5.43,3.8
reports,0.0,226,0,1.0,0.0,4.71,3.58
reporting,0.0,73,0,1.0,0.0,4.71,3.58
reporters,0.0,112,0,1.0,0.0,4.55,2.95
reported,0.0,854,0,1.2798594847775175,0.0,4.71,3.58
