word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal
produkte,0.0,210,0,1.0,0.0,,
professional,0.0,222,0,1.0,0.0,6.58,4.4
va,0.0,212,0,1.0,0.0,,
professionals,0.0,106,0,1.0,0.0,6.58,4.4
proceeds,0.0,254,0,1.0,0.0,5.95,3.58
procedural,0.0,79,0,1.0,0.0,4.85,3.68
prevented,0.0,481,0,1.0,0.0,5.25,4.35
widely,0.0,215,0,1.0,0.0,,
prevention,0.0,170,0,1.0,0.0,5.65,2.79
v,0.0,115,0,1.0,0.0,,
sufficient,0.0,259,0,1.0,0.0,6.15,2.47
sufficed,0.0,56,0,1.0,0.0,5.45,3.53
suddenly,0.0,103,0,1.0,0.0,,
pricing,0.0,423,0,1.0,0.0,,
primary,0.0,820,0,1.0,0.0,5.44,3.22
sudden,0.0,93,0,1.0,0.0,,
principally,0.0,64,0,1.0,0.0,,
principle,0.0,300,0,1.0,0.0,4.85,3.45
subsidizing,0.0,226,0,1.0,0.0,,
principles,0.0,171,0,1.0,0.0,5.5,2.95
print,0.0,44,0,1.0,0.0,5.65,2.6
successive,0.0,189,0,1.0,0.0,,
successfully,0.0,400,0,1.0,0.0,,
succed,0.0,170,0,1.0,0.0,,
wide,0.0,19,0,1.0,0.0,4.78,3.06
privately,0.0,419,0,1.0,0.0,,
subverting,0.0,215,0,1.0,0.0,,
substantially,0.0,201,0,1.0,0.0,,
powerful,0.0,206,0,1.0,0.0,6.34,5.38
pouring,0.0,136,0,1.0,0.0,5.16,3.35
place,0.0,960,0,1.0,0.0,5.75,3.42
plunge,0.0,225,0,1.0,0.0,4.65,4.84
played,0.0,154,0,1.0,0.0,7.55,4.11
suspicion,0.0,28,0,1.0,0.0,3.55,6.2
pleased,0.0,49,0,1.0,0.0,8.0,4.25
pledged,0.0,218,0,1.0,0.0,5.26,4.0
pledges,0.0,174,0,1.0,0.0,5.26,4.0
plentiful,0.0,38,0,1.0,0.0,,
suspension,0.0,195,0,1.0,0.0,4.35,4.56
plenty,0.0,79,0,1.0,0.0,,
pll,0.0,103,0,1.0,0.0,,
suspended,0.0,414,0,1.0,0.0,4.05,4.19
sustain,0.0,437,0,1.0,0.0,5.7,3.89
suspend,0.0,430,0,1.0,0.0,4.05,4.19
suspected,0.0,96,0,1.0,0.0,2.29,4.7
susbidiaries,0.0,224,0,1.0,0.0,,
plunging,0.0,17,0,1.0,0.0,4.65,4.84
plus,0.0,620,0,1.0,0.0,,
wine,0.0,229,0,1.0,0.0,5.85,4.21
survive,0.0,4,0,1.0,0.0,7.05,4.53
windsor,0.0,227,0,1.0,0.0,,
pointed,0.0,121,0,1.0,0.0,5.55,3.89
play,0.0,96,0,1.0,0.0,7.55,4.11
sustained,0.0,116,0,1.0,0.0,,
poised,0.0,209,0,1.0,0.0,5.47,3.5
winning,0.0,71,0,1.0,0.0,7.1,5.63
placed,0.0,379,0,1.0,0.0,5.75,3.42
placing,0.0,270,0,1.0,0.0,5.75,3.42
usa,0.0,215,0,1.0,0.0,,
swing,0.0,18,0,1.0,0.0,6.89,4.07
plagued,0.0,44,0,1.0,0.0,2.53,6.55
swell,0.0,37,0,1.0,0.0,5.05,4.65
planes,0.0,220,0,1.0,0.0,5.82,4.8
unsuccesful,0.0,124,0,1.0,0.0,,
swedish,0.0,21,0,1.761904761904762,0.0,,
wing,0.0,428,0,1.0,0.0,6.15,4.16
wines,0.0,230,0,1.0,0.0,5.85,4.21
planning,0.0,1363,0,1.0,0.0,6.35,3.95
plannned,0.0,63,0,1.0,0.0,,
plans,0.0,1918,0,1.0881126173096975,0.0,6.35,3.95
use,0.0,1171,0,1.0,0.0,5.1,3.79
planted,0.0,181,0,1.0,0.0,7.05,3.63
planters,0.0,112,0,1.0,0.0,5.85,2.74
planting,0.0,247,0,1.0,0.0,7.05,3.63
plantings,0.0,193,0,1.0,0.0,,
svu,0.0,15,0,1.0,0.0,,
window,0.0,212,0,1.0,0.0,6.62,3.0
poison,0.0,203,0,1.0,0.0,2.14,6.08
users,0.0,521,0,1.0,0.0,3.68,3.33
supplies,0.0,461,0,1.0,0.0,5.11,3.41
widespread,0.0,222,0,1.0,0.0,5.11,4.05
portugal,0.0,155,0,1.0,0.0,,
posed,0.0,127,0,1.0,0.0,5.83,3.17
supported,0.0,14,0,1.0,0.0,6.83,3.05
positive,0.0,124,0,1.0,0.0,7.95,5.5
support,0.0,739,0,1.0189445196211095,0.0,6.83,3.05
possibility,0.0,216,0,1.0,0.0,6.65,4.84
wider,0.0,209,0,1.0,0.0,4.78,3.06
supplying,0.0,223,0,1.0,0.0,5.11,3.41
post,0.0,295,0,1.0,0.0,5.05,3.58
portion,0.0,58,0,1.0,0.0,5.32,3.25
suppliers,0.0,329,0,1.182370820668693,0.0,4.7,3.65
supplier,0.0,190,0,1.8421052631578947,0.0,4.7,3.65
posted,0.0,78,0,1.0,0.0,5.05,3.58
posts,0.0,127,0,1.0,0.0,5.05,3.58
posture,0.0,208,0,1.0,0.0,4.89,3.71
potent,0.0,108,0,1.0,0.0,4.9,5.2
potential,0.0,583,0,1.0,0.0,6.95,3.74
supplied,0.0,36,0,1.0,0.0,5.11,3.41
supplementary,0.0,428,0,1.0,0.0,,
portrayed,0.0,27,0,1.0,0.0,5.32,3.0
supports,0.0,249,0,1.0,0.0,6.83,3.05
policies,0.0,215,0,1.0,0.0,3.95,3.3
ponds,0.0,112,0,1.0,0.0,6.4,1.89
survival,0.0,5,0,1.0,0.0,7.05,5.63
survey,0.0,207,0,1.0,0.0,5.55,3.6
surveillance,0.0,282,0,1.0,0.0,3.32,4.84
politicians,0.0,103,0,1.0,0.0,3.32,4.63
polled,0.0,120,0,1.0,0.0,4.85,4.16
willingness,0.0,158,0,1.0,0.0,6.43,4.21
pond,0.0,127,0,1.0,0.0,6.4,1.89
willing,0.0,10,0,1.0,0.0,6.71,2.6
surrey,0.0,211,0,1.0,0.0,,
surprised,0.0,208,0,1.0,0.0,6.57,6.0
portfolio,0.0,161,0,1.0,0.0,5.7,3.47
poor,0.0,75,0,1.0,0.0,3.53,4.42
surprise,0.0,231,0,1.0,0.0,7.72,6.55
surpluses,0.0,243,0,1.0,0.0,5.94,4.17
popular,0.0,386,0,1.0,0.0,5.9,4.79
pork,0.0,214,0,1.0,0.0,4.94,4.06
poroduction,0.0,140,0,1.0,0.0,,
william,0.0,222,0,1.0,0.0,,
supreme,0.0,227,0,1.0,0.0,6.15,4.58
portable,0.0,126,0,1.8968253968253967,0.0,6.0,3.74
pa,0.0,166,0,1.0,0.0,,
test,0.0,214,0,1.0,0.0,4.41,4.26
ozal,0.0,218,0,1.0,0.0,,
neoy,0.0,130,0,1.0,0.0,,
unions,0.0,322,0,1.0,0.0,5.95,4.16
negotiators,0.0,19,0,1.0,0.0,5.25,4.67
neighbourhood,0.0,15,0,1.0,0.0,,
nelson,0.0,76,0,1.0,0.0,,
yale,0.0,114,0,1.0,0.0,,
nendick,0.0,185,0,1.0,0.0,,
trip,0.0,221,0,1.0,0.0,7.06,5.2
trim,0.0,501,0,1.0,0.0,4.76,3.84
trillions,0.0,62,0,1.0,0.0,6.05,5.15
trillion,0.0,76,0,1.0,0.0,6.05,5.15
trouble,0.0,310,0,1.0,0.0,2.97,5.82
neptunia,0.0,345,0,1.0811594202898551,0.0,,
tries,0.0,53,0,1.0,0.0,5.75,3.84
trends,0.0,139,0,1.0,0.0,5.5,4.39
trees,0.0,160,0,1.0,0.0,7.72,2.62
tree,0.0,214,0,1.0,0.0,7.72,2.62
traveled,0.0,214,0,1.0,0.0,7.6,5.76
xt,0.0,68,0,1.0,0.0,,
travel,0.0,36,0,1.0,0.0,7.6,5.76
tranzonic,0.0,110,0,1.0,0.0,,
uninsured,0.0,199,0,1.0,0.0,,
negotiation,0.0,165,0,1.0,0.0,5.89,4.75
nevada,0.0,65,0,1.0,0.0,,
true,0.0,109,0,1.0,0.0,,
tuesday,0.0,205,0,1.0,0.0,,
nato,0.0,216,0,1.0,0.0,,
tuberculosis,0.0,66,0,1.0,0.0,2.85,4.45
tube,0.0,82,0,1.0,0.0,5.3,2.74
nature,0.0,85,0,1.0,0.0,6.9,3.77
trying,0.0,903,0,1.0,0.0,5.75,3.84
nazmi,0.0,219,0,1.0,0.0,,
near,0.0,567,0,1.0,0.0,,
try,0.0,254,0,1.0,0.0,5.75,3.84
trucking,0.0,202,0,1.0,0.0,,
troubled,0.0,122,0,1.0,0.0,3.1,4.78
need,0.0,639,0,1.0,0.0,5.6,3.79
troy,0.0,189,0,1.0,0.0,,
needless,0.0,54,0,1.0,0.0,4.42,3.1
needs,0.0,114,0,1.0,0.0,5.6,3.79
negative,0.0,243,0,1.0,0.0,2.6,5.11
negotiate,0.0,191,0,1.0,0.0,5.42,5.2
trough,0.0,215,0,1.0,0.0,4.3,3.68
yasuhiro,0.0,214,0,1.0,0.0,,
negotiated,0.0,217,0,1.0,0.0,5.42,5.2
network,0.0,186,0,1.0,0.0,4.79,4.45
never,0.0,210,0,1.0,0.0,,
tug,0.0,394,0,1.0,0.0,4.6,4.05
nominee,0.0,197,0,1.0,0.0,5.52,3.95
unlike,0.0,212,0,1.0,0.0,,
town,0.0,184,0,1.0,0.0,5.65,3.63
xebc,0.0,64,0,1.0,0.0,,
wtc,0.0,21,0,1.0,0.0,,
nobody,0.0,50,0,1.0,0.0,,
wsam,0.0,43,0,1.0,0.0,,
towels,0.0,212,0,1.0,0.0,6.05,3.05
nominal,0.0,36,0,1.0,0.0,5.15,3.75
nominate,0.0,4,0,1.0,0.0,5.8,3.58
towards,0.0,265,0,1.0,0.0,,
nihon,0.0,176,0,1.7784090909090908,0.0,,
none,0.0,34,0,1.0,0.0,,
nonetheless,0.0,211,0,1.0,0.0,,
normal,0.0,170,0,1.0,0.0,6.11,2.3
normally,0.0,63,0,1.0,0.0,,
north,0.0,781,0,1.2765685019206146,0.0,5.82,2.05
northeast,0.0,190,0,1.0,0.0,5.71,4.0
wrong,0.0,31,0,1.0,0.0,2.9,5.58
written,0.0,122,0,1.0,0.0,6.2,3.84
northern,0.0,379,0,1.0,0.0,5.65,3.12
unless,0.0,115,0,1.0,0.0,,
night,0.0,352,0,1.0,0.0,6.7,3.21
transporting,0.0,103,0,1.0,0.0,5.95,4.11
transfer,0.0,328,0,1.0,0.0,5.3,2.95
newcastle,0.0,391,0,1.0,0.0,,
newly,0.0,409,0,1.0,0.0,,
transportation,0.0,354,0,1.0,0.0,6.11,2.94
news,0.0,315,0,1.0,0.0,4.79,4.78
transport,0.0,96,0,1.0,0.0,5.95,4.11
translation,0.0,207,0,1.0,0.0,5.79,4.0
newsletter,0.0,127,0,1.0,0.0,5.15,3.44
units,0.0,801,0,1.0,0.0,5.5,3.39
translated,0.0,208,0,1.0,0.0,5.7,2.94
universal,0.0,243,0,1.851851851851852,0.0,6.76,4.44
nigerian,0.0,217,0,1.0,0.0,,
newspapers,0.0,132,0,1.0,0.0,5.05,2.53
training,0.0,201,0,1.0,0.0,5.32,4.1
next,0.0,1578,0,1.0335868187579214,0.0,,
niche,0.0,217,0,1.0,0.0,5.75,3.4
xon,0.0,84,0,1.0,0.0,,
traditionally,0.0,214,0,1.0,0.0,,
nigel,0.0,214,0,1.0,0.0,,
university,0.0,290,0,1.0,0.0,6.95,4.25
xebec,0.0,73,0,5.438356164383562,0.0,,
yemen,0.0,222,0,1.9774774774774777,0.0,,
unilever,0.0,292,0,3.1267123287671232,0.0,,
toward,0.0,90,0,1.0,0.0,,
umbiz,0.0,187,0,1.0,0.0,,
unadjusted,0.0,47,0,1.5106382978723405,0.0,,
understanding,0.0,236,0,1.0,0.0,7.1,3.6
undertook,0.0,340,0,1.0,0.0,4.05,3.81
unable,0.0,44,0,1.0,0.0,2.96,3.76
morning,0.0,811,0,1.0,0.0,6.6,3.84
morris,0.0,150,0,1.0,0.0,,
un,0.0,113,0,1.0,0.0,,
z,0.0,87,0,1.0,0.0,,
mortgage,0.0,373,0,1.3941018766756033,0.0,3.55,4.55
uk,0.0,417,0,1.4460431654676258,0.0,,
unanimously,0.0,201,0,1.0,0.0,,
moscow,0.0,223,0,1.0,0.0,,
moslem,0.0,212,0,1.0,0.0,,
mostly,0.0,160,0,1.0,0.0,,
mothball,0.0,222,0,1.0,0.0,,
motives,0.0,123,0,1.0,0.0,5.16,4.7
motor,0.0,150,0,1.0,0.0,5.9,5.35
undervalued,0.0,127,0,1.0,0.0,,
mountain,0.0,180,0,1.0,0.0,6.65,4.17
yohai,0.0,218,0,1.0,0.0,,
zambia,0.0,200,0,1.0,0.0,,
moran,0.0,176,0,1.0,0.0,,
uct,0.0,145,0,1.0,0.0,,
monitoring,0.0,198,0,1.0,0.0,5.05,3.85
moment,0.0,386,0,1.0,0.0,6.1,4.0
momentum,0.0,138,0,1.0,0.0,6.37,4.3
monday,0.0,437,0,1.0,0.0,,
underlying,0.0,259,0,1.0,0.0,4.87,4.45
underground,0.0,122,0,1.0,0.0,4.58,4.05
undergoing,0.0,17,0,1.0,0.0,3.9,4.16
moni,0.0,84,0,1.0,0.0,,
zond,0.0,119,0,1.0,0.0,,
underestimated,0.0,155,0,1.0,0.0,4.35,4.22
unchanged,0.0,620,0,1.0,0.0,4.85,2.63
montreal,0.0,119,0,1.0,0.0,,
monopolies,0.0,420,0,1.0,0.0,5.2,4.29
monopolizes,0.0,125,0,1.0,0.0,,
monsanto,0.0,217,0,1.0,0.0,,
uncertain,0.0,28,0,1.0,0.0,3.6,4.16
unbleached,0.0,41,0,1.0,0.0,,
zealand,0.0,134,0,1.0,0.0,,
unavailable,0.0,125,0,1.0,0.0,3.55,3.58
monthly,0.0,213,0,1.0,0.0,5.35,3.7
unaudited,0.0,15,0,1.0,0.0,,
mounting,0.0,308,0,1.0,0.0,5.53,4.65
movement,0.0,659,0,1.0,0.0,6.32,4.0
turf,0.0,207,0,1.0,0.0,4.8,3.63
naphtha,0.0,65,0,1.0,0.0,,
yet,0.0,185,0,1.0,0.0,,
myfra,0.0,168,0,1.0,0.0,,
myrtle,0.0,184,0,1.0,0.0,,
tv,0.0,187,0,1.0,0.0,,
turnover,0.0,773,0,1.0840879689521346,0.0,4.7,4.1
nakasone,0.0,214,0,1.0,0.0,,
name,0.0,1079,0,1.0,0.0,5.62,2.58
turning,0.0,703,0,1.0,0.0,5.35,3.53
unforeseen,0.0,85,0,1.0,0.0,4.63,4.11
nashville,0.0,189,0,1.0,0.0,,
mutsuki,0.0,111,0,1.0,0.0,,
turned,0.0,412,0,1.0,0.0,5.35,3.53
natg,0.0,128,0,1.0,0.0,,
turn,0.0,431,0,1.0,0.0,5.35,3.53
unie,0.0,62,0,1.0,0.0,,
turkish,0.0,220,0,1.0,0.0,,
natiionale,0.0,143,0,1.0,0.0,,
turkeys,0.0,220,0,1.0,0.0,5.9,3.7
unilaterally,0.0,218,0,1.0,0.0,,
turgut,0.0,218,0,1.0,0.0,,
mutual,0.0,166,0,1.0,0.0,6.35,3.24
type,0.0,297,0,1.0,0.0,5.83,2.9
underway,0.0,129,0,1.0,0.0,,
yielding,0.0,329,0,1.0,0.0,5.4,3.95
undeveloped,0.0,181,0,1.0,0.0,,
moves,0.0,919,0,1.0,0.0,5.16,4.16
moving,0.0,261,0,1.0,0.0,5.16,4.16
mpmts,0.0,213,0,1.0,0.0,,
ynk,0.0,111,0,1.0,0.0,,
mr,0.0,82,0,1.0,0.0,,
mrbl,0.0,221,0,1.0,0.0,,
msai,0.0,227,0,1.0,0.0,,
mt,0.0,49,0,1.0,0.0,,
mtc,0.0,216,0,1.0,0.0,,
must,0.0,740,0,1.0,0.0,5.35,4.0
uap,0.0,4,0,2.0,0.0,,
yeutter,0.0,370,0,1.0,0.0,,
mtu,0.0,131,0,1.0,0.0,,
undisclosed,0.0,458,0,1.0,0.0,,
unemployed,0.0,2,0,1.0,0.0,2.4,5.45
multilateral,0.0,217,0,1.0,0.0,,
typical,0.0,129,0,1.0,0.0,4.42,3.28
murray,0.0,157,0,1.8662420382165603,0.0,,
murtha,0.0,11,0,1.0,0.0,,
northwest,0.0,211,0,1.0,0.0,5.85,2.0
tourism,0.0,124,0,1.0,0.0,5.35,3.76
territorrial,0.0,218,0,1.0,0.0,,
threat,0.0,12,0,1.0,0.0,2.85,6.89
optimistic,0.0,112,0,1.5892857142857142,0.0,7.71,4.24
option,0.0,431,0,1.0,0.0,6.5,3.5
unobtainable,0.0,118,0,1.0,0.0,,
unofficial,0.0,10,0,1.0,0.0,4.45,3.85
options,0.0,62,0,1.0,0.0,6.5,3.5
threatens,0.0,48,0,1.0,0.0,2.6,5.89
orange,0.0,271,0,1.0,0.0,6.81,4.05
threatened,0.0,411,0,1.0,0.0,2.6,5.89
threaten,0.0,46,0,1.0,0.0,2.6,5.89
thought,0.0,219,0,1.0,0.0,6.97,4.6
optic,0.0,29,0,1.0,0.0,5.79,3.63
orders,0.0,312,0,1.0,0.0,5.8,3.26
ordinaries,0.0,130,0,1.0,0.0,5.05,3.05
thomson,0.0,36,0,1.0,0.0,,
thompson,0.0,200,0,1.655,0.0,,
ore,0.0,306,0,1.0,0.0,5.67,3.05
works,0.0,635,0,1.0,0.0,4.95,4.47
origin,0.0,115,0,1.0,0.0,5.1,3.21
originally,0.0,175,0,1.0,0.0,,
working,0.0,542,0,1.0,0.0,4.95,4.47
optimism,0.0,54,0,1.0,0.0,7.21,5.28
opposed,0.0,256,0,1.0,0.0,,
thomas,0.0,126,0,1.0,0.0,,
operate,0.0,224,0,1.0,0.0,5.26,4.5
ontario,0.0,4,0,1.0,0.0,,
opec,0.0,132,0,1.5151515151515151,0.0,,
tighter,0.0,214,0,1.0,0.0,,
tightening,0.0,84,0,1.0,0.0,4.95,5.22
unnoticed,0.0,1,0,1.0,0.0,4.33,3.5
ties,0.0,239,0,1.0,0.0,5.5,3.0
tiered,0.0,207,0,1.0,0.0,,
opens,0.0,192,0,1.0,0.0,6.1,4.16
worried,0.0,11,0,1.0,0.0,3.15,5.42
operates,0.0,263,0,1.0,0.0,5.26,4.5
opportunity,0.0,422,0,1.0,0.0,7.21,5.5
thus,0.0,87,0,1.0,0.0,,
operation,0.0,319,0,1.0,0.0,2.83,5.9
thursday,0.0,213,0,1.0,0.0,,
thrust,0.0,328,0,1.0,0.0,5.75,5.5
thrown,0.0,220,0,1.0,0.0,5.5,4.42
operators,0.0,410,0,1.0,0.0,4.84,2.29
throughout,0.0,267,0,1.0,0.0,,
opinion,0.0,223,0,1.0,0.0,6.38,4.53
opportunities,0.0,303,0,1.0,0.0,7.21,5.5
origins,0.0,125,0,1.0,0.0,5.1,3.21
osaka,0.0,5,0,1.0,0.0,,
ongoing,0.0,93,0,1.0,0.0,4.79,4.0
tested,0.0,211,0,1.0,0.0,4.41,4.26
outstanding,0.0,1264,0,1.0,0.0,7.1,4.11
tetra,0.0,210,0,1.0,0.0,,
outweighed,0.0,140,0,1.0,0.0,,
testing,0.0,43,0,1.0,0.0,4.41,4.26
overall,0.0,162,0,1.0,0.0,5.0,3.42
overdue,0.0,417,0,1.0,0.0,3.39,4.33
testimony,0.0,85,0,1.0,0.0,5.05,4.31
overprescription,0.0,54,0,1.0,0.0,,
overreact,0.0,206,0,1.0,0.0,3.48,5.29
overshoot,0.0,16,0,1.0,0.0,,
outright,0.0,282,0,1.0,0.0,,
whole,0.0,734,0,1.0,0.0,6.0,3.47
overstressed,0.0,123,0,1.0,0.0,,
tertiary,0.0,162,0,1.0,0.0,,
owed,0.0,303,0,1.0,0.0,3.22,4.75
territory,0.0,74,0,1.0,0.0,5.3,4.21
owners,0.0,282,0,1.0,0.0,6.35,4.61
ownership,0.0,224,0,1.0,0.0,5.85,4.68
unspecified,0.0,217,0,1.0,0.0,,
unstable,0.0,200,0,1.0,0.0,2.95,5.05
outside,0.0,417,0,1.0,0.0,,
outraged,0.0,125,0,1.0,0.0,3.32,6.0
workforce,0.0,365,0,1.063013698630137,0.0,,
textiles,0.0,143,0,1.0,0.0,4.8,3.21
thirds,0.0,16,0,1.0,0.0,5.05,2.53
thermo,0.0,42,0,1.0,0.0,,
therefore,0.0,232,0,1.0,0.0,,
therapeutic,0.0,5,0,1.0,0.0,6.37,2.35
theoretically,0.0,84,0,1.0,0.0,,
others,0.0,217,0,1.0,0.0,5.45,3.16
otto,0.0,564,0,1.0,0.0,,
unprecedented,0.0,212,0,1.0,0.0,5.05,4.29
outcome,0.0,553,0,1.0,0.0,5.65,4.05
unreasonable,0.0,214,0,1.0,0.0,3.85,5.05
tex,0.0,163,0,1.0,0.0,,
outcry,0.0,213,0,1.0,0.0,,
outflow,0.0,156,0,1.0,0.0,,
outflows,0.0,122,0,1.0,0.0,,
text,0.0,421,0,1.0,0.0,6.28,3.38
outgoing,0.0,71,0,1.0,0.0,6.6,5.75
outlined,0.0,421,0,1.0,0.0,5.1,2.53
outlines,0.0,225,0,1.0,0.0,5.1,2.53
unrelated,0.0,434,0,1.0,0.0,4.4,3.4
outpaced,0.0,72,0,1.0,0.0,,
onshore,0.0,75,0,1.0,0.0,,
worries,0.0,177,0,1.0,0.0,2.05,6.37
tough,0.0,506,0,1.5118577075098814,0.0,4.65,4.47
nurtured,0.0,204,0,1.0,0.0,7.1,3.95
ns,0.0,7,0,1.0,0.0,,
nstc,0.0,217,0,1.0,0.0,,
wound,0.0,167,0,1.0,0.0,3.15,5.0
unlimited,0.0,50,0,2.0,0.0,6.16,4.37
tonnage,0.0,365,0,1.0,0.0,,
tomato,0.0,303,0,1.0,0.0,6.06,3.35
tom,0.0,11,0,1.0,0.0,,
nursing,0.0,99,0,1.0,0.0,6.5,3.31
tolerating,0.0,148,0,1.0,0.0,6.26,3.71
nutrition,0.0,220,0,1.0,0.0,7.05,4.5
november,0.0,403,0,1.0,0.0,,
nutritious,0.0,203,0,1.0,0.0,7.29,4.42
nv,0.0,379,0,1.0,0.0,,
ny,0.0,180,0,1.0,0.0,,
tolerated,0.0,123,0,1.0,0.0,6.26,3.71
nza,0.0,81,0,1.0,0.0,,
obed,0.0,201,0,1.0,0.0,,
objection,0.0,15,0,1.0,0.0,3.84,4.68
objections,0.0,156,0,1.0,0.0,3.84,4.68
objective,0.0,34,0,1.0,0.0,5.55,4.11
wounded,0.0,218,0,1.0,0.0,,
nova,0.0,4,0,1.0,0.0,,
obligations,0.0,4,0,1.0,0.0,4.79,5.7
nothing,0.0,188,0,1.0,0.0,,
touched,0.0,221,0,1.0,0.0,6.8,5.21
norwegian,0.0,193,0,1.0,0.0,,
nosedive,0.0,76,0,1.0,0.0,,
noses,0.0,214,0,1.0,0.0,5.47,3.0
touche,0.0,129,0,1.0,0.0,,
totalling,0.0,40,0,1.0,0.0,,
totalled,0.0,572,0,1.0,0.0,,
writeoffs,0.0,148,0,1.0,0.0,,
noted,0.0,2411,0,1.0,0.0,5.78,3.25
writeoff,0.0,421,0,1.0,0.0,,
noting,0.0,13,0,1.0,0.0,5.78,3.25
notice,0.0,147,0,1.0,0.0,5.88,3.3
topics,0.0,217,0,1.0,0.0,5.74,3.37
write,0.0,206,0,1.0,0.0,6.2,3.84
notification,0.0,212,0,1.0,0.0,5.3,4.37
notificaton,0.0,215,0,1.0,0.0,,
top,0.0,1644,0,1.0523114355231145,0.0,5.8,4.42
notifying,0.0,221,0,1.0,0.0,4.89,3.05
took,0.0,811,0,1.0,0.0,4.75,4.68
unlikely,0.0,737,0,1.1139755766621438,0.0,3.85,4.1
tokyo,0.0,630,0,1.0,0.0,,
obstacle,0.0,129,0,1.0,0.0,4.3,5.37
ones,0.0,212,0,1.0,0.0,6.3,2.89
offsetting,0.0,122,0,1.0,0.0,,
unnecessarily,0.0,205,0,1.0,0.0,,
offices,0.0,269,0,1.0,0.0,4.6,3.15
timothy,0.0,61,0,1.0,0.0,,
officially,0.0,102,0,1.0,0.0,,
timing,0.0,69,0,1.0,0.0,5.68,3.21
offs,0.0,57,0,2.0,0.0,,
unnecessary,0.0,11,0,1.0,0.0,4.6,3.59
timidity,0.0,131,0,1.0,0.0,,
times,0.0,208,0,1.0,0.0,5.8,3.32
timber,0.0,301,0,1.0,0.0,4.9,3.63
office,0.0,11,0,1.0,0.0,4.6,3.15
ohio,0.0,55,0,1.0,0.0,,
worry,0.0,218,0,1.0,0.0,2.05,6.37
tile,0.0,135,0,1.0,0.0,5.15,2.83
oilfield,0.0,101,0,1.0,0.0,,
oilseed,0.0,167,0,1.0,0.0,,
old,0.0,646,0,1.278637770897833,0.0,2.95,4.11
olii,0.0,182,0,1.0,0.0,,
olin,0.0,211,0,1.0,0.0,,
tightness,0.0,54,0,1.0,0.0,,
officer,0.0,225,0,1.0,0.0,5.05,4.11
offers,0.0,415,0,1.0,0.0,5.94,3.42
toiletry,0.0,162,0,1.0,0.0,,
together,0.0,211,0,1.0,0.0,,
obstacles,0.0,203,0,1.0,0.0,4.3,5.37
obstructionist,0.0,209,0,1.0,0.0,,
obtain,0.0,212,0,1.0,0.0,5.11,3.53
obvious,0.0,175,0,1.0,0.0,5.05,3.65
obviously,0.0,146,0,1.0,0.0,,
occasion,0.0,211,0,1.0,0.0,6.5,4.8
occasions,0.0,217,0,1.0,0.0,6.5,4.8
worth,0.0,429,0,1.0,0.0,,
occur,0.0,145,0,1.0,0.0,6.4,3.39
tnz,0.0,107,0,1.0,0.0,,
offering,0.0,205,0,1.0,0.0,5.94,3.42
title,0.0,212,0,1.0,0.0,5.78,2.11
unloaded,0.0,218,0,1.0,0.0,5.05,3.11
oct,0.0,134,0,1.0,0.0,,
octane,0.0,208,0,1.0,0.0,,
tissue,0.0,85,0,1.0,0.0,5.3,2.85
odd,0.0,215,0,1.0,0.0,4.58,4.24
offensive,0.0,216,0,1.0,0.0,3.8,5.28
tip,0.0,220,0,1.0,0.0,6.75,4.05
unnamed,0.0,167,0,1.0,0.0,4.3,4.05
professor,0.0,103,0,1.0,0.0,5.88,3.84
project,0.0,465,0,1.0,0.0,4.7,4.55
study,0.0,506,0,1.5217391304347827,0.0,5.65,2.53
soared,0.0,221,0,1.0,0.0,6.6,5.11
soliciation,0.0,82,0,1.0,0.0,,
ridden,0.0,80,0,1.0,0.0,6.38,5.21
sole,0.0,189,0,1.0,0.0,4.75,3.8
warm,0.0,126,0,1.0,0.0,7.53,3.26
ride,0.0,68,0,1.0,0.0,6.38,5.21
soil,0.0,31,0,1.0,0.0,5.21,2.63
right,0.0,487,0,1.0,0.0,7.5,4.81
socialist,0.0,255,0,1.1137254901960785,0.0,4.21,4.35
rightful,0.0,161,0,1.0,0.0,6.0,3.44
smls,0.0,214,0,1.0,0.0,,
rice,0.0,797,0,1.835633626097867,0.0,5.7,2.82
ringgit,0.0,141,0,1.9787234042553192,0.0,,
smithson,0.0,31,0,1.0,0.0,,
rios,0.0,82,0,1.0,0.0,,
smith,0.0,410,0,1.0,0.0,,
warehouse,0.0,175,0,1.0,0.0,4.43,3.45
riots,0.0,200,0,1.0,0.0,3.26,6.06
violated,0.0,396,0,1.0,0.0,2.89,6.16
smelter,0.0,150,0,1.0,0.0,,
risen,0.0,289,0,1.0,0.0,5.8,5.3
richard,0.0,727,0,1.0,0.0,,
rhodes,0.0,209,0,1.0,0.0,,
rising,0.0,1280,0,1.0,0.0,5.8,5.3
reversal,0.0,384,0,1.0,0.0,4.78,3.95
sometime,0.0,411,0,1.0,0.0,,
something,0.0,176,0,1.0,0.0,,
rev,0.0,156,0,1.1602564102564104,0.0,5.25,4.45
revaluation,0.0,58,0,1.0,0.0,,
revalue,0.0,92,0,1.0,0.0,,
revealed,0.0,87,0,1.0,0.0,5.95,4.41
revenue,0.0,446,0,1.0,0.0,7.0,4.63
violate,0.0,197,0,1.0,0.0,2.89,6.16
someone,0.0,45,0,1.0,0.0,,
reverse,0.0,461,0,1.0,0.0,5.2,4.0
