word,recall_probability,count,recalls,avg_frequency,need_odds
tackle,0.0,84,0,1.0,0.0
pacemaker,0.0,143,0,1.8881118881118881,0.0
taken,0.0,998,0,1.0,0.0
peter,0.0,105,0,1.0,0.0
urgent,0.0,213,0,1.0,0.0
petition,0.0,251,0,1.5697211155378485,0.0
petitioning,0.0,189,0,1.0,0.0
urges,0.0,349,0,1.0,0.0
petrochemicals,0.0,201,0,1.0,0.0
petrodollar,0.0,22,0,1.0,0.0
petrol,0.0,152,0,1.0,0.0
pettee,0.0,74,0,1.0,0.0
philippine,0.0,328,0,1.0,0.0
phased,0.0,216,0,1.0,0.0
taiwanese,0.0,19,0,1.0,0.0
wireless,0.0,119,0,1.0,0.0
taiwan,0.0,405,0,1.1728395061728396,0.0
phasing,0.0,71,0,1.0,0.0
pacemakers,0.0,118,0,2.4237288135593222,0.0
tailored,0.0,137,0,1.0,0.0
philip,0.0,149,0,1.0,0.0
paints,0.0,213,0,1.0,0.0
terence,0.0,135,0,1.0,0.0
tariff,0.0,56,0,1.0,0.0
paul,0.0,412,0,1.0,0.0
telecrafter,0.0,191,0,1.0,0.0
telecomputing,0.0,211,0,1.0,0.0
tennis,0.0,155,0,1.0,0.0
women,0.0,138,0,1.0,0.0
wmng,0.0,84,0,1.0,0.0
partly,0.0,139,0,1.0,0.0
papandreou,0.0,219,0,1.0,0.0
partnership,0.0,222,0,1.0,0.0
partnerships,0.0,203,0,1.0,0.0
parts,0.0,95,0,1.0,0.0
telecom,0.0,135,0,1.0,0.0
telcom,0.0,215,0,1.0,0.0
pass,0.0,193,0,1.0,0.0
passed,0.0,190,0,1.0,0.0
tehran,0.0,180,0,1.0,0.0
wmk,0.0,219,0,1.0,0.0
pat,0.0,165,0,1.0,0.0
unsustainable,0.0,210,0,1.0,0.0
patient,0.0,11,0,1.0,0.0
unsuccessfully,0.0,254,0,1.0,0.0
particular,0.0,324,0,1.0,0.0
participation,0.0,180,0,1.0,0.0
parity,0.0,72,0,1.0,0.0
par,0.0,118,0,1.9491525423728813,0.0
paragraph,0.0,205,0,1.0,0.0
paramus,0.0,152,0,1.0,0.0
tendering,0.0,148,0,1.0,0.0
parana,0.0,72,0,1.0,0.0
tend,0.0,219,0,1.0,0.0
temporary,0.0,490,0,1.0,0.0
telling,0.0,191,0,1.0,0.0
park,0.0,422,0,1.0,0.0
participating,0.0,213,0,1.0,0.0
tell,0.0,302,0,1.0,0.0
television,0.0,343,0,1.4169096209912537,0.0
parliament,0.0,158,0,1.0,0.0
telephone,0.0,552,0,1.1630434782608696,0.0
parted,0.0,148,0,1.0,0.0
participants,0.0,213,0,1.0,0.0
participate,0.0,202,0,1.0,0.0
participated,0.0,213,0,1.0,0.0
pattern,0.0,218,0,1.0,0.0
paulo,0.0,73,0,1.0,0.0
tenn,0.0,188,0,1.0,0.0
unused,0.0,64,0,1.0,0.0
withdrawal,0.0,50,0,1.0,0.0
tcjc,0.0,21,0,1.0,0.0
payroll,0.0,222,0,1.0,0.0
pc,0.0,68,0,1.0,0.0
pit,0.0,42,0,1.0,0.0
pcgg,0.0,226,0,1.0,0.0
peak,0.0,132,0,1.0,0.0
taste,0.0,212,0,1.0,0.0
task,0.0,101,0,1.0,0.0
peaks,0.0,172,0,1.0,0.0
unusual,0.0,467,0,1.0,0.0
peanuts,0.0,298,0,1.0,0.0
peavey,0.0,30,0,1.0,0.0
pemberton,0.0,141,0,1.0,0.0
upon,0.0,173,0,1.0,0.0
upper,0.0,157,0,1.0,0.0
pension,0.0,385,0,1.0,0.0
tarriffs,0.0,131,0,1.0,0.0
pepper,0.0,215,0,1.0,0.0
withdrawing,0.0,14,0,1.0,0.0
withdrew,0.0,147,0,1.0,0.0
within,0.0,980,0,1.0,0.0
wood,0.0,207,0,1.0,0.0
technical,0.0,743,0,1.0,0.0
panels,0.0,30,0,1.0,0.0
wmb,0.0,171,0,1.0,0.0
paxar,0.0,47,0,2.617021276595745,0.0
tech,0.0,101,0,1.0,0.0
teams,0.0,194,0,1.0,0.0
payable,0.0,1680,0,1.0,0.0
tension,0.0,177,0,1.0,0.0
wlbk,0.0,157,0,1.0,0.0
paks,0.0,38,0,1.0,0.0
woolworth,0.0,87,0,3.0,0.0
paying,0.0,41,0,1.0,0.0
witter,0.0,205,0,1.0,0.0
without,0.0,1145,0,1.0,0.0
words,0.0,137,0,1.0,0.0
tentatively,0.0,213,0,1.0,0.0
pall,0.0,102,0,1.0,0.0
team,0.0,455,0,1.0,0.0
us,0.0,904,0,1.0,0.0
shape,0.0,34,0,1.0,0.0
swiss,0.0,31,0,1.0,0.0
preside,0.0,131,0,1.0,0.0
prepared,0.0,922,0,1.0,0.0
utilities,0.0,213,0,1.0,0.0
summer,0.0,146,0,1.0,0.0
widened,0.0,228,0,1.0,0.0
preparing,0.0,266,0,1.0,0.0
present,0.0,937,0,1.0,0.0
sumita,0.0,134,0,1.0,0.0
presently,0.0,167,0,1.0,0.0
sumi,0.0,14,0,1.0,0.0
sumatran,0.0,214,0,1.0,0.0
summit,0.0,212,0,1.0,0.0
presidential,0.0,697,0,1.0,0.0
sullivan,0.0,167,0,1.0,0.0
pressing,0.0,240,0,1.0,0.0
sul,0.0,69,0,1.0,0.0
utilization,0.0,216,0,1.0,0.0
pressure,0.0,850,0,1.1,0.0
suitable,0.0,273,0,1.0,0.0
utx,0.0,101,0,1.0,0.0
suiker,0.0,63,0,1.0,0.0
preparation,0.0,101,0,1.0,0.0
premium,0.0,218,0,1.0,0.0
suger,0.0,40,0,1.0,0.0
precedent,0.0,125,0,1.0,0.0
supervisory,0.0,141,0,2.6879432624113475,0.0
powerhouse,0.0,222,0,1.0,0.0
powerplants,0.0,204,0,1.0,0.0
usines,0.0,141,0,1.0,0.0
using,0.0,54,0,1.0,0.0
super,0.0,190,0,1.0,0.0
practices,0.0,116,0,1.0,0.0
pratt,0.0,99,0,1.0,0.0
sunflowerseed,0.0,23,0,1.0,0.0
precursor,0.0,7,0,1.0,0.0
preliminary,0.0,342,0,1.0,0.0
usual,0.0,47,0,1.0,0.0
sunflowers,0.0,7,0,1.0,0.0
predictions,0.0,206,0,1.0,0.0
prefer,0.0,77,0,1.0,0.0
usually,0.0,93,0,1.0,0.0
widens,0.0,229,0,1.0,0.0
preference,0.0,141,0,1.0,0.0
sunday,0.0,83,0,1.0,0.0
sums,0.0,82,0,1.0,0.0
suggests,0.0,123,0,1.0,0.0
prevent,0.0,1006,0,1.0049701789264414,0.0
uses,0.0,210,0,1.0,0.0
submit,0.0,142,0,1.0,0.0
wholly,0.0,364,0,1.0,0.0
process,0.0,393,0,1.0,0.0
processed,0.0,70,0,1.0,0.0
processor,0.0,59,0,1.0,0.0
produce,0.0,760,0,1.193421052631579,0.0
produced,0.0,241,0,1.020746887966805,0.0
subsidies,0.0,425,0,1.0,0.0
subsidiaries,0.0,261,0,1.1187739463601531,0.0
subroto,0.0,31,0,2.6129032258064515,0.0
produces,0.0,353,0,1.0,0.0
whose,0.0,903,0,1.0,0.0
sub,0.0,30,0,1.0,0.0
product,0.0,1726,0,1.0,0.0
productions,0.0,82,0,1.0,0.0
styrene,0.0,213,0,1.0,0.0
stvtf,0.0,16,0,1.375,0.0
produkte,0.0,210,0,1.0,0.0
professional,0.0,222,0,1.0,0.0
va,0.0,212,0,1.0,0.0
professionals,0.0,106,0,1.0,0.0
proceeds,0.0,254,0,1.0,0.0
procedural,0.0,79,0,1.0,0.0
prevented,0.0,481,0,1.0,0.0
widely,0.0,215,0,1.0,0.0
prevention,0.0,170,0,1.0,0.0
v,0.0,115,0,1.0,0.0
sufficient,0.0,259,0,1.0,0.0
sufficed,0.0,56,0,1.0,0.0
suddenly,0.0,103,0,1.0,0.0
pricing,0.0,423,0,1.0,0.0
primary,0.0,820,0,1.0,0.0
sudden,0.0,93,0,1.0,0.0
principally,0.0,64,0,1.0,0.0
principle,0.0,300,0,1.0,0.0
subsidizing,0.0,226,0,1.0,0.0
principles,0.0,171,0,1.0,0.0
print,0.0,44,0,1.0,0.0
successive,0.0,189,0,1.0,0.0
successfully,0.0,400,0,1.0,0.0
succed,0.0,170,0,1.0,0.0
wide,0.0,19,0,1.0,0.0
privately,0.0,419,0,1.0,0.0
subverting,0.0,215,0,1.0,0.0
substantially,0.0,201,0,1.0,0.0
powerful,0.0,206,0,1.0,0.0
pouring,0.0,136,0,1.0,0.0
place,0.0,960,0,1.0,0.0
plunge,0.0,225,0,1.0,0.0
played,0.0,154,0,1.0,0.0
suspicion,0.0,28,0,1.0,0.0
pleased,0.0,49,0,1.0,0.0
pledged,0.0,218,0,1.0,0.0
pledges,0.0,174,0,1.0,0.0
plentiful,0.0,38,0,1.0,0.0
suspension,0.0,195,0,1.0,0.0
plenty,0.0,79,0,1.0,0.0
pll,0.0,103,0,1.0,0.0
suspended,0.0,414,0,1.0,0.0
sustain,0.0,437,0,1.0,0.0
suspend,0.0,430,0,1.0,0.0
suspected,0.0,96,0,1.0,0.0
susbidiaries,0.0,224,0,1.0,0.0
plunging,0.0,17,0,1.0,0.0
plus,0.0,620,0,1.0,0.0
wine,0.0,229,0,1.0,0.0
survive,0.0,4,0,1.0,0.0
windsor,0.0,227,0,1.0,0.0
pointed,0.0,121,0,1.0,0.0
play,0.0,96,0,1.0,0.0
sustained,0.0,116,0,1.0,0.0
poised,0.0,209,0,1.0,0.0
winning,0.0,71,0,1.0,0.0
placed,0.0,379,0,1.0,0.0
placing,0.0,270,0,1.0,0.0
usa,0.0,215,0,1.0,0.0
swing,0.0,18,0,1.0,0.0
plagued,0.0,44,0,1.0,0.0
swell,0.0,37,0,1.0,0.0
planes,0.0,220,0,1.0,0.0
unsuccesful,0.0,124,0,1.0,0.0
swedish,0.0,21,0,1.7619047619047619,0.0
wing,0.0,428,0,1.0,0.0
wines,0.0,230,0,1.0,0.0
planning,0.0,1363,0,1.0,0.0
plannned,0.0,63,0,1.0,0.0
plans,0.0,1918,0,1.0881126173096975,0.0
use,0.0,1171,0,1.0,0.0
planted,0.0,181,0,1.0,0.0
planters,0.0,112,0,1.0,0.0
planting,0.0,247,0,1.0,0.0
plantings,0.0,193,0,1.0,0.0
svu,0.0,15,0,1.0,0.0
window,0.0,212,0,1.0,0.0
poison,0.0,203,0,1.0,0.0
users,0.0,521,0,1.0,0.0
supplies,0.0,461,0,1.0,0.0
widespread,0.0,222,0,1.0,0.0
portugal,0.0,155,0,1.0,0.0
posed,0.0,127,0,1.0,0.0
supported,0.0,14,0,1.0,0.0
positive,0.0,124,0,1.0,0.0
support,0.0,739,0,1.0189445196211095,0.0
possibility,0.0,216,0,1.0,0.0
wider,0.0,209,0,1.0,0.0
supplying,0.0,223,0,1.0,0.0
post,0.0,295,0,1.0,0.0
portion,0.0,58,0,1.0,0.0
suppliers,0.0,329,0,1.182370820668693,0.0
supplier,0.0,190,0,1.8421052631578947,0.0
posted,0.0,78,0,1.0,0.0
posts,0.0,127,0,1.0,0.0
posture,0.0,208,0,1.0,0.0
potent,0.0,108,0,1.0,0.0
potential,0.0,583,0,1.0,0.0
supplied,0.0,36,0,1.0,0.0
supplementary,0.0,428,0,1.0,0.0
portrayed,0.0,27,0,1.0,0.0
supports,0.0,249,0,1.0,0.0
policies,0.0,215,0,1.0,0.0
ponds,0.0,112,0,1.0,0.0
survival,0.0,5,0,1.0,0.0
survey,0.0,207,0,1.0,0.0
surveillance,0.0,282,0,1.0,0.0
politicians,0.0,103,0,1.0,0.0
polled,0.0,120,0,1.0,0.0
willingness,0.0,158,0,1.0,0.0
pond,0.0,127,0,1.0,0.0
willing,0.0,10,0,1.0,0.0
surrey,0.0,211,0,1.0,0.0
surprised,0.0,208,0,1.0,0.0
portfolio,0.0,161,0,1.0,0.0
poor,0.0,75,0,1.0,0.0
surprise,0.0,231,0,1.0,0.0
surpluses,0.0,243,0,1.0,0.0
popular,0.0,386,0,1.0,0.0
pork,0.0,214,0,1.0,0.0
poroduction,0.0,140,0,1.0,0.0
william,0.0,222,0,1.0,0.0
supreme,0.0,227,0,1.0,0.0
portable,0.0,126,0,1.8968253968253967,0.0
pa,0.0,166,0,1.0,0.0
test,0.0,214,0,1.0,0.0
ozal,0.0,218,0,1.0,0.0
neoy,0.0,130,0,1.0,0.0
unions,0.0,322,0,1.0,0.0
negotiators,0.0,19,0,1.0,0.0
neighbourhood,0.0,15,0,1.0,0.0
nelson,0.0,76,0,1.0,0.0
yale,0.0,114,0,1.0,0.0
nendick,0.0,185,0,1.0,0.0
trip,0.0,221,0,1.0,0.0
trim,0.0,501,0,1.0,0.0
trillions,0.0,62,0,1.0,0.0
trillion,0.0,76,0,1.0,0.0
trouble,0.0,310,0,1.0,0.0
neptunia,0.0,345,0,1.0811594202898551,0.0
tries,0.0,53,0,1.0,0.0
trends,0.0,139,0,1.0,0.0
trees,0.0,160,0,1.0,0.0
tree,0.0,214,0,1.0,0.0
traveled,0.0,214,0,1.0,0.0
xt,0.0,68,0,1.0,0.0
travel,0.0,36,0,1.0,0.0
tranzonic,0.0,110,0,1.0,0.0
uninsured,0.0,199,0,1.0,0.0
negotiation,0.0,165,0,1.0,0.0
nevada,0.0,65,0,1.0,0.0
true,0.0,109,0,1.0,0.0
tuesday,0.0,205,0,1.0,0.0
nato,0.0,216,0,1.0,0.0
tuberculosis,0.0,66,0,1.0,0.0
tube,0.0,82,0,1.0,0.0
nature,0.0,85,0,1.0,0.0
trying,0.0,903,0,1.0,0.0
nazmi,0.0,219,0,1.0,0.0
near,0.0,567,0,1.0,0.0
try,0.0,254,0,1.0,0.0
trucking,0.0,202,0,1.0,0.0
troubled,0.0,122,0,1.0,0.0
need,0.0,639,0,1.0,0.0
troy,0.0,189,0,1.0,0.0
needless,0.0,54,0,1.0,0.0
needs,0.0,114,0,1.0,0.0
negative,0.0,243,0,1.0,0.0
negotiate,0.0,191,0,1.0,0.0
trough,0.0,215,0,1.0,0.0
yasuhiro,0.0,214,0,1.0,0.0
negotiated,0.0,217,0,1.0,0.0
network,0.0,186,0,1.0,0.0
never,0.0,210,0,1.0,0.0
tug,0.0,394,0,1.0,0.0
nominee,0.0,197,0,1.0,0.0
unlike,0.0,212,0,1.0,0.0
town,0.0,184,0,1.0,0.0
xebc,0.0,64,0,1.0,0.0
wtc,0.0,21,0,1.0,0.0
nobody,0.0,50,0,1.0,0.0
wsam,0.0,43,0,1.0,0.0
towels,0.0,212,0,1.0,0.0
nominal,0.0,36,0,1.0,0.0
nominate,0.0,4,0,1.0,0.0
towards,0.0,265,0,1.0,0.0
nihon,0.0,176,0,1.7784090909090908,0.0
none,0.0,34,0,1.0,0.0
nonetheless,0.0,211,0,1.0,0.0
normal,0.0,170,0,1.0,0.0
normally,0.0,63,0,1.0,0.0
north,0.0,781,0,1.2765685019206146,0.0
northeast,0.0,190,0,1.0,0.0
wrong,0.0,31,0,1.0,0.0
written,0.0,122,0,1.0,0.0
northern,0.0,379,0,1.0,0.0
unless,0.0,115,0,1.0,0.0
night,0.0,352,0,1.0,0.0
transporting,0.0,103,0,1.0,0.0
transfer,0.0,328,0,1.0,0.0
newcastle,0.0,391,0,1.0,0.0
newly,0.0,409,0,1.0,0.0
transportation,0.0,354,0,1.0,0.0
news,0.0,315,0,1.0,0.0
transport,0.0,96,0,1.0,0.0
translation,0.0,207,0,1.0,0.0
newsletter,0.0,127,0,1.0,0.0
units,0.0,801,0,1.0,0.0
translated,0.0,208,0,1.0,0.0
universal,0.0,243,0,1.8518518518518519,0.0
nigerian,0.0,217,0,1.0,0.0
newspapers,0.0,132,0,1.0,0.0
training,0.0,201,0,1.0,0.0
next,0.0,1578,0,1.0335868187579214,0.0
niche,0.0,217,0,1.0,0.0
xon,0.0,84,0,1.0,0.0
traditionally,0.0,214,0,1.0,0.0
nigel,0.0,214,0,1.0,0.0
university,0.0,290,0,1.0,0.0
xebec,0.0,73,0,5.438356164383562,0.0
yemen,0.0,222,0,1.9774774774774775,0.0
unilever,0.0,292,0,3.1267123287671232,0.0
toward,0.0,90,0,1.0,0.0
umbiz,0.0,187,0,1.0,0.0
unadjusted,0.0,47,0,1.5106382978723405,0.0
understanding,0.0,236,0,1.0,0.0
undertook,0.0,340,0,1.0,0.0
unable,0.0,44,0,1.0,0.0
morning,0.0,811,0,1.0,0.0
morris,0.0,150,0,1.0,0.0
un,0.0,113,0,1.0,0.0
z,0.0,87,0,1.0,0.0
mortgage,0.0,373,0,1.3941018766756033,0.0
uk,0.0,417,0,1.4460431654676258,0.0
unanimously,0.0,201,0,1.0,0.0
moscow,0.0,223,0,1.0,0.0
moslem,0.0,212,0,1.0,0.0
mostly,0.0,160,0,1.0,0.0
mothball,0.0,222,0,1.0,0.0
motives,0.0,123,0,1.0,0.0
motor,0.0,150,0,1.0,0.0
undervalued,0.0,127,0,1.0,0.0
mountain,0.0,180,0,1.0,0.0
yohai,0.0,218,0,1.0,0.0
zambia,0.0,200,0,1.0,0.0
moran,0.0,176,0,1.0,0.0
uct,0.0,145,0,1.0,0.0
monitoring,0.0,198,0,1.0,0.0
moment,0.0,386,0,1.0,0.0
momentum,0.0,138,0,1.0,0.0
monday,0.0,437,0,1.0,0.0
underlying,0.0,259,0,1.0,0.0
underground,0.0,122,0,1.0,0.0
undergoing,0.0,17,0,1.0,0.0
moni,0.0,84,0,1.0,0.0
zond,0.0,119,0,1.0,0.0
underestimated,0.0,155,0,1.0,0.0
unchanged,0.0,620,0,1.0,0.0
montreal,0.0,119,0,1.0,0.0
monopolies,0.0,420,0,1.0,0.0
monopolizes,0.0,125,0,1.0,0.0
monsanto,0.0,217,0,1.0,0.0
uncertain,0.0,28,0,1.0,0.0
unbleached,0.0,41,0,1.0,0.0
zealand,0.0,134,0,1.0,0.0
unavailable,0.0,125,0,1.0,0.0
monthly,0.0,213,0,1.0,0.0
unaudited,0.0,15,0,1.0,0.0
mounting,0.0,308,0,1.0,0.0
movement,0.0,659,0,1.0,0.0
turf,0.0,207,0,1.0,0.0
naphtha,0.0,65,0,1.0,0.0
yet,0.0,185,0,1.0,0.0
myfra,0.0,168,0,1.0,0.0
myrtle,0.0,184,0,1.0,0.0
tv,0.0,187,0,1.0,0.0
turnover,0.0,773,0,1.0840879689521346,0.0
nakasone,0.0,214,0,1.0,0.0
name,0.0,1079,0,1.0,0.0
turning,0.0,703,0,1.0,0.0
unforeseen,0.0,85,0,1.0,0.0
nashville,0.0,189,0,1.0,0.0
mutsuki,0.0,111,0,1.0,0.0
turned,0.0,412,0,1.0,0.0
natg,0.0,128,0,1.0,0.0
turn,0.0,431,0,1.0,0.0
unie,0.0,62,0,1.0,0.0
turkish,0.0,220,0,1.0,0.0
natiionale,0.0,143,0,1.0,0.0
turkeys,0.0,220,0,1.0,0.0
unilaterally,0.0,218,0,1.0,0.0
turgut,0.0,218,0,1.0,0.0
mutual,0.0,166,0,1.0,0.0
type,0.0,297,0,1.0,0.0
underway,0.0,129,0,1.0,0.0
yielding,0.0,329,0,1.0,0.0
undeveloped,0.0,181,0,1.0,0.0
moves,0.0,919,0,1.0,0.0
moving,0.0,261,0,1.0,0.0
mpmts,0.0,213,0,1.0,0.0
ynk,0.0,111,0,1.0,0.0
mr,0.0,82,0,1.0,0.0
mrbl,0.0,221,0,1.0,0.0
msai,0.0,227,0,1.0,0.0
mt,0.0,49,0,1.0,0.0
mtc,0.0,216,0,1.0,0.0
must,0.0,740,0,1.0,0.0
uap,0.0,4,0,2.0,0.0
yeutter,0.0,370,0,1.0,0.0
mtu,0.0,131,0,1.0,0.0
undisclosed,0.0,458,0,1.0,0.0
unemployed,0.0,2,0,1.0,0.0
multilateral,0.0,217,0,1.0,0.0
typical,0.0,129,0,1.0,0.0
murray,0.0,157,0,1.8662420382165605,0.0
murtha,0.0,11,0,1.0,0.0
northwest,0.0,211,0,1.0,0.0
tourism,0.0,124,0,1.0,0.0
territorrial,0.0,218,0,1.0,0.0
threat,0.0,12,0,1.0,0.0
optimistic,0.0,112,0,1.5892857142857142,0.0
option,0.0,431,0,1.0,0.0
unobtainable,0.0,118,0,1.0,0.0
unofficial,0.0,10,0,1.0,0.0
options,0.0,62,0,1.0,0.0
threatens,0.0,48,0,1.0,0.0
orange,0.0,271,0,1.0,0.0
threatened,0.0,411,0,1.0,0.0
threaten,0.0,46,0,1.0,0.0
thought,0.0,219,0,1.0,0.0
optic,0.0,29,0,1.0,0.0
orders,0.0,312,0,1.0,0.0
ordinaries,0.0,130,0,1.0,0.0
thomson,0.0,36,0,1.0,0.0
thompson,0.0,200,0,1.655,0.0
ore,0.0,306,0,1.0,0.0
works,0.0,635,0,1.0,0.0
origin,0.0,115,0,1.0,0.0
originally,0.0,175,0,1.0,0.0
working,0.0,542,0,1.0,0.0
optimism,0.0,54,0,1.0,0.0
opposed,0.0,256,0,1.0,0.0
thomas,0.0,126,0,1.0,0.0
operate,0.0,224,0,1.0,0.0
ontario,0.0,4,0,1.0,0.0
opec,0.0,132,0,1.5151515151515151,0.0
tighter,0.0,214,0,1.0,0.0
tightening,0.0,84,0,1.0,0.0
unnoticed,0.0,1,0,1.0,0.0
ties,0.0,239,0,1.0,0.0
tiered,0.0,207,0,1.0,0.0
opens,0.0,192,0,1.0,0.0
worried,0.0,11,0,1.0,0.0
operates,0.0,263,0,1.0,0.0
opportunity,0.0,422,0,1.0,0.0
thus,0.0,87,0,1.0,0.0
operation,0.0,319,0,1.0,0.0
thursday,0.0,213,0,1.0,0.0
thrust,0.0,328,0,1.0,0.0
thrown,0.0,220,0,1.0,0.0
operators,0.0,410,0,1.0,0.0
throughout,0.0,267,0,1.0,0.0
opinion,0.0,223,0,1.0,0.0
opportunities,0.0,303,0,1.0,0.0
origins,0.0,125,0,1.0,0.0
osaka,0.0,5,0,1.0,0.0
ongoing,0.0,93,0,1.0,0.0
tested,0.0,211,0,1.0,0.0
outstanding,0.0,1264,0,1.0,0.0
tetra,0.0,210,0,1.0,0.0
outweighed,0.0,140,0,1.0,0.0
testing,0.0,43,0,1.0,0.0
overall,0.0,162,0,1.0,0.0
overdue,0.0,417,0,1.0,0.0
testimony,0.0,85,0,1.0,0.0
overprescription,0.0,54,0,1.0,0.0
overreact,0.0,206,0,1.0,0.0
overshoot,0.0,16,0,1.0,0.0
outright,0.0,282,0,1.0,0.0
whole,0.0,734,0,1.0,0.0
overstressed,0.0,123,0,1.0,0.0
tertiary,0.0,162,0,1.0,0.0
owed,0.0,303,0,1.0,0.0
territory,0.0,74,0,1.0,0.0
owners,0.0,282,0,1.0,0.0
ownership,0.0,224,0,1.0,0.0
unspecified,0.0,217,0,1.0,0.0
unstable,0.0,200,0,1.0,0.0
outside,0.0,417,0,1.0,0.0
outraged,0.0,125,0,1.0,0.0
workforce,0.0,365,0,1.063013698630137,0.0
textiles,0.0,143,0,1.0,0.0
thirds,0.0,16,0,1.0,0.0
thermo,0.0,42,0,1.0,0.0
therefore,0.0,232,0,1.0,0.0
therapeutic,0.0,5,0,1.0,0.0
theoretically,0.0,84,0,1.0,0.0
others,0.0,217,0,1.0,0.0
otto,0.0,564,0,1.0,0.0
unprecedented,0.0,212,0,1.0,0.0
outcome,0.0,553,0,1.0,0.0
unreasonable,0.0,214,0,1.0,0.0
tex,0.0,163,0,1.0,0.0
outcry,0.0,213,0,1.0,0.0
outflow,0.0,156,0,1.0,0.0
outflows,0.0,122,0,1.0,0.0
text,0.0,421,0,1.0,0.0
outgoing,0.0,71,0,1.0,0.0
outlined,0.0,421,0,1.0,0.0
outlines,0.0,225,0,1.0,0.0
unrelated,0.0,434,0,1.0,0.0
outpaced,0.0,72,0,1.0,0.0
onshore,0.0,75,0,1.0,0.0
worries,0.0,177,0,1.0,0.0
tough,0.0,506,0,1.5118577075098814,0.0
nurtured,0.0,204,0,1.0,0.0
ns,0.0,7,0,1.0,0.0
nstc,0.0,217,0,1.0,0.0
wound,0.0,167,0,1.0,0.0
unlimited,0.0,50,0,2.0,0.0
tonnage,0.0,365,0,1.0,0.0
tomato,0.0,303,0,1.0,0.0
tom,0.0,11,0,1.0,0.0
nursing,0.0,99,0,1.0,0.0
tolerating,0.0,148,0,1.0,0.0
nutrition,0.0,220,0,1.0,0.0
november,0.0,403,0,1.0,0.0
nutritious,0.0,203,0,1.0,0.0
nv,0.0,379,0,1.0,0.0
ny,0.0,180,0,1.0,0.0
tolerated,0.0,123,0,1.0,0.0
nza,0.0,81,0,1.0,0.0
obed,0.0,201,0,1.0,0.0
objection,0.0,15,0,1.0,0.0
objections,0.0,156,0,1.0,0.0
objective,0.0,34,0,1.0,0.0
wounded,0.0,218,0,1.0,0.0
nova,0.0,4,0,1.0,0.0
obligations,0.0,4,0,1.0,0.0
nothing,0.0,188,0,1.0,0.0
touched,0.0,221,0,1.0,0.0
norwegian,0.0,193,0,1.0,0.0
nosedive,0.0,76,0,1.0,0.0
noses,0.0,214,0,1.0,0.0
touche,0.0,129,0,1.0,0.0
totalling,0.0,40,0,1.0,0.0
totalled,0.0,572,0,1.0,0.0
writeoffs,0.0,148,0,1.0,0.0
noted,0.0,2411,0,1.0,0.0
writeoff,0.0,421,0,1.0,0.0
noting,0.0,13,0,1.0,0.0
notice,0.0,147,0,1.0,0.0
topics,0.0,217,0,1.0,0.0
write,0.0,206,0,1.0,0.0
notification,0.0,212,0,1.0,0.0
notificaton,0.0,215,0,1.0,0.0
top,0.0,1644,0,1.0523114355231145,0.0
notifying,0.0,221,0,1.0,0.0
took,0.0,811,0,1.0,0.0
unlikely,0.0,737,0,1.1139755766621438,0.0
tokyo,0.0,630,0,1.0,0.0
obstacle,0.0,129,0,1.0,0.0
ones,0.0,212,0,1.0,0.0
offsetting,0.0,122,0,1.0,0.0
unnecessarily,0.0,205,0,1.0,0.0
offices,0.0,269,0,1.0,0.0
timothy,0.0,61,0,1.0,0.0
officially,0.0,102,0,1.0,0.0
timing,0.0,69,0,1.0,0.0
offs,0.0,57,0,2.0,0.0
unnecessary,0.0,11,0,1.0,0.0
timidity,0.0,131,0,1.0,0.0
times,0.0,208,0,1.0,0.0
timber,0.0,301,0,1.0,0.0
office,0.0,11,0,1.0,0.0
ohio,0.0,55,0,1.0,0.0
worry,0.0,218,0,1.0,0.0
tile,0.0,135,0,1.0,0.0
oilfield,0.0,101,0,1.0,0.0
oilseed,0.0,167,0,1.0,0.0
old,0.0,646,0,1.278637770897833,0.0
olii,0.0,182,0,1.0,0.0
olin,0.0,211,0,1.0,0.0
tightness,0.0,54,0,1.0,0.0
officer,0.0,225,0,1.0,0.0
offers,0.0,415,0,1.0,0.0
toiletry,0.0,162,0,1.0,0.0
together,0.0,211,0,1.0,0.0
obstacles,0.0,203,0,1.0,0.0
obstructionist,0.0,209,0,1.0,0.0
obtain,0.0,212,0,1.0,0.0
obvious,0.0,175,0,1.0,0.0
obviously,0.0,146,0,1.0,0.0
occasion,0.0,211,0,1.0,0.0
occasions,0.0,217,0,1.0,0.0
worth,0.0,429,0,1.0,0.0
occur,0.0,145,0,1.0,0.0
tnz,0.0,107,0,1.0,0.0
offering,0.0,205,0,1.0,0.0
title,0.0,212,0,1.0,0.0
unloaded,0.0,218,0,1.0,0.0
oct,0.0,134,0,1.0,0.0
octane,0.0,208,0,1.0,0.0
tissue,0.0,85,0,1.0,0.0
odd,0.0,215,0,1.0,0.0
offensive,0.0,216,0,1.0,0.0
tip,0.0,220,0,1.0,0.0
unnamed,0.0,167,0,1.0,0.0
professor,0.0,103,0,1.0,0.0
project,0.0,465,0,1.0,0.0
study,0.0,506,0,1.5217391304347827,0.0
soared,0.0,221,0,1.0,0.0
soliciation,0.0,82,0,1.0,0.0
ridden,0.0,80,0,1.0,0.0
sole,0.0,189,0,1.0,0.0
warm,0.0,126,0,1.0,0.0
ride,0.0,68,0,1.0,0.0
soil,0.0,31,0,1.0,0.0
right,0.0,487,0,1.0,0.0
